date,symbol,ofi_window,ofi_thresh,bucket,net_bps,net_pkr,capture_pkr,markout_pkr,liq_pkr,fee_pkr,markout_bps,opened_notional,fills,throttle
2026-01-27,PIBTL,OFF,,last15,2.3954673248025284,23.392119306001334,-16.800000000004086,76.79000000000603,-21.410000000000608,15.187880694,7.863671241810403,97651.59,17,OFF
2026-01-27,PSO,OFF,,first15,164.04711247112903,1984.3273243139995,1489.7399999999989,513.5400000000004,0.0,18.952675686,42.455069335674175,120960.82,4,OFF
2026-01-27,PSO,OFF,,middle,12.832594682514292,1398.2176626980129,950.814999999998,616.7050000000147,0.0,169.30233730199993,5.660009535575017,1089582.97,56,OFF
2026-01-27,PSO,OFF,,preclose45,27.31199446686911,656.4645168149993,222.53499999999732,471.335000000002,0.0,37.405483185,19.609740636857023,240357.59,9,OFF
2026-01-27,PSO,OFF,,last15,-12.224508316073369,-53.757373115999165,0.0,0.0,-46.91999999999916,6.837373116,0.0,43975.08,2,OFF
2026-01-27,PTC,OFF,,first15,9.758362196291774,385.7747467400207,576.5500000000316,-129.35000000001094,0.0,61.425253260000005,-3.271971949322781,395327.35,18,OFF
2026-01-27,PTC,OFF,,middle,18.146608827640023,3041.536392574015,1278.0550000000142,2023.9650000000008,0.0,260.48360742600005,12.07550934636423,1676090.79,69,OFF
2026-01-27,PTC,OFF,,preclose45,53.58111415472025,518.07579276199,154.8699999999829,378.190000000007,0.0,14.984207238,39.113662219465,96690.0,11,OFF
2026-01-27,PTC,OFF,,last15,30.984391962229186,516.2637049850044,240.25500000000767,141.58499999999395,160.3100000000028,25.886295015,8.497450224782806,166620.57,4,OFF
2026-01-27,TOMCL,OFF,,first15,43.196433157023215,355.9075077819983,111.99999999999145,256.74000000000683,0.0,12.832492218,31.16048975153252,82392.8,3,OFF
2026-01-27,TOMCL,OFF,,middle,22.334654558526186,766.1871084399845,392.3599999999956,427.0999999999889,0.0,53.272891560000005,12.450132424400463,343048.56000000006,44,OFF
2026-01-27,TOMCL,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-27,TOMCL,OFF,,last15,-20.823319845857693,-59.98053165000079,0.0,0.0,-55.50000000000079,4.48053165,0.0,28804.5,1,OFF
2026-01-27,TPL,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-27,TPL,OFF,,middle,44.7862916307422,421.84024463200393,173.18500000000938,263.29499999999456,0.0,14.639755367999996,27.95372609648206,94189.59,26,OFF
2026-01-27,TPL,OFF,,preclose45,42.01184286070316,43.82255328799947,13.749999999999927,6.250000000000089,25.439999999999458,1.617446712,5.991755344645853,10431.0,4,OFF
2026-01-27,TPL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,1,OFF
2026-01-27,SYS,OFF,,first15,-15.946761699775218,-86.35474448900575,-51.74999999999562,-26.180000000010125,0.0,8.424744489,-4.834548741597271,54151.9,6,OFF
2026-01-27,SYS,OFF,,middle,8.697666927723226,738.1860565149891,1194.9499999999744,-324.8799999999852,0.0,131.883943485,-3.827894074318941,848717.3200000001,69,OFF
2026-01-27,SYS,OFF,,preclose45,-5.560335929836037,-19.081944163003524,90.2149999999981,-103.96500000000162,0.0,5.331944163,-30.29462407013049,34317.97,3,OFF
2026-01-27,SYS,OFF,,last15,24.535609959841413,160.44473278599258,49.01499999999356,102.27500000000173,19.329999999997312,10.175267214,15.640148885348143,65392.600000000006,8,OFF
2026-01-27,THCCL,OFF,,first15,36.61534100341904,372.4141207310009,341.014999999992,47.23500000000891,0.0,15.835879269,4.644092519644499,101709.86,10,OFF
2026-01-27,THCCL,OFF,,middle,3.9516418574200105,904.2952677439614,1689.8399999999149,-429.9999999999528,0.0,355.5447322560005,-1.879038914943791,2288403.91,248,OFF
2026-01-27,THCCL,OFF,,preclose45,23.90414908945621,691.7564335039918,233.66500000000008,503.0949999999918,0.0,45.003566496000005,17.384815382552393,289387.6,36,OFF
2026-01-27,THCCL,OFF,,last15,-7.904057464629037,-36.33881724899988,9.29999999999822,2.950000000001012,-41.43999999999912,7.148817248999999,0.6416546075479489,45974.88999999999,4,OFF
2026-01-27,SAZEW,OFF,,first15,-7.798726763583661,-1439.902053384032,685.3599999999533,-1838.3199999999847,0.0,286.94205338400013,-9.956618472997857,1846329.66,88,OFF
2026-01-27,SAZEW,OFF,,middle,9.68938743189938,2520.473241753951,2535.029999999937,389.59000000001424,0.0,404.1467582460002,1.497690349200828,2601272.02,179,OFF
2026-01-27,SAZEW,OFF,,preclose45,17.431682996264854,3810.01235988995,2727.199999999941,1422.5000000000082,0.0,339.68764011,6.508264729855924,2185682.45,131,OFF
2026-01-27,SAZEW,OFF,,last15,23.431868371661917,771.3643129949793,122.73999999997524,496.1900000000046,203.57999999999947,51.14568700500001,15.072850236216084,329194.54000000004,12,OFF
2026-01-27,SEARL,OFF,,first15,12.15438861200427,171.82221622800404,261.0650000000041,-67.26500000000006,0.0,21.977783772,-4.758202797835982,141366.4,16,OFF
2026-01-27,SEARL,OFF,,middle,14.650231596392594,936.2652135340032,780.2299999999917,255.3500000000115,0.0,99.314786466,3.995595034465258,639078.78,50,OFF
2026-01-27,SEARL,OFF,,preclose45,17.435076105700205,291.0846281209975,118.86999999999642,198.16000000000105,0.0,25.945371879000007,11.86917599671196,166953.46,18,OFF
2026-01-27,SEARL,OFF,,last15,21.835484523010724,309.7785341150056,115.61500000000326,-1.0649999999990598,217.30000000000143,22.071465885,-0.0750690847040825,141869.32,11,OFF
2026-01-28,AKBL,OFF,,first15,-133.9784712205513,-1648.0691744840017,-870.6599999999969,-758.4200000000047,0.0,18.989174484,-61.655149987806254,123010.0,6,OFF
2026-01-28,AKBL,OFF,,middle,5.088723111243272,694.2633331789639,1600.299999999953,-694.0699999999889,0.0,211.96666682100005,-5.087306042288304,1364317.37,61,OFF
2026-01-28,AKBL,OFF,,preclose45,-9.793476026107031,-373.10924457800274,-164.4599999999964,-149.4200000000063,0.0,59.22924457800002,-3.9220180391832815,380977.34,17,OFF
2026-01-28,AKBL,OFF,,last15,-25.78256219733834,-1687.068344189994,5.0050000000179296,-2029.4250000000225,439.1600000000108,101.80834419,-31.014615660076277,654344.72,28,OFF
2026-01-28,ATRL,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,ATRL,OFF,,middle,8.525882068652127,1777.7719122980193,2409.94500000002,-308.06500000000085,0.0,324.10808770200003,-1.4774256704754505,2085147.2,31,OFF
2026-01-28,ATRL,OFF,,preclose45,-16.744199734288525,-2830.310157396985,832.1350000000377,-4617.845000000028,1218.3600000000056,262.96015739700005,-27.319309447378245,1690322.74,27,OFF
2026-01-28,ATRL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-27,TRG,OFF,,first15,-39.5433289918164,-708.1004150900065,-979.1500000000156,298.850000000009,0.0,27.80041509,16.689050899232363,179069.5,22,OFF
2026-01-27,TRG,OFF,,middle,20.578099089443416,3537.8632019390307,922.4600000000104,2882.61000000002,0.0,267.2067980610002,16.766797027004767,1719237.1299999997,74,OFF
2026-01-27,TRG,OFF,,preclose45,-26.42327284420088,-1177.675969673992,-94.70500000001938,-1013.7949999999724,0.0,69.17596967400002,-22.74630932692069,445696.48,28,OFF
2026-01-27,TRG,OFF,,last15,-42.30297866530972,-778.9670491430132,118.18999999998292,-321.83999999999537,-546.7600000000008,28.557049143,-17.47800586510239,184140.0,11,OFF
2026-01-27,UBL,OFF,,first15,-6.554898795795582,-96.34717995000136,-135.00000000000512,61.50000000000375,0.0,22.84717995,4.184100418410297,146985.0,6,OFF
2026-01-27,UBL,OFF,,middle,3.985289744090339,361.88753503203134,480.1050000000242,22.87500000000705,0.0,141.09246496799997,0.2519111438530911,908058.28,41,OFF
2026-01-27,UBL,OFF,,preclose45,-10.803426701902673,-195.9185227249997,116.60499999999962,-284.3549999999993,0.0,28.168522725000003,-15.680030438630554,181348.5,13,OFF
2026-01-27,UBL,OFF,,last15,5.483093958551007,96.4064282460016,59.47500000001048,-62.135000000006926,126.37999999999806,27.313571754,-3.533914172665501,175824.87,10,OFF
2026-01-28,BAFL,OFF,,first15,68.15244348707547,875.3499841479975,138.10500000000073,757.1349999999968,0.0,19.890015852,58.94853628153199,128440.0,5,OFF
2026-01-28,BAFL,OFF,,middle,13.72808090302784,1600.7948463979844,1676.5949999999552,105.48500000002927,0.0,181.28515360199995,0.9046172389389804,1166073.2899999998,49,OFF
2026-01-28,BAFL,OFF,,preclose45,20.344207784350928,264.12667283399514,-91.2099999999972,375.48999999999234,0.0,20.153327166000004,28.92190515626928,129828.93,2,OFF
2026-01-28,BAFL,OFF,,last15,34.143059625218235,970.383721631006,-88.33999999999924,384.2100000000033,718.6000000000018,44.086278369000006,13.518471761414656,284211.1200000001,29,OFF
2026-01-28,BOP,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,BOP,OFF,,middle,-10.008064682133986,-286.1241941250082,280.93999999999346,-522.6500000000017,0.0,44.414194125,-18.281274752431575,285893.63000000006,20,OFF
2026-01-28,BOP,OFF,,preclose45,-20.87150398454439,-64.82167349999872,52.50000000000554,-112.50000000000426,0.0,4.821673499999999,-36.22313450857418,31057.5,3,OFF
2026-01-28,BOP,OFF,,last15,25.0631175901281,29.62555738999984,0.0,0.0,31.45999999999984,1.83444261,0.0,11820.38,2,OFF
2026-01-28,DGKC,OFF,,first15,15.162811517968995,364.1111888039999,84.0549999999748,317.34500000002504,0.0,37.288811196,13.21531051263699,240134.35,4,OFF
2026-01-28,DGKC,OFF,,middle,6.892359083866717,1292.1487824759722,2196.910000000051,-613.3500000000787,0.0,291.41121752400005,-3.271626689915488,1874755.4599999995,64,OFF
2026-01-28,DGKC,OFF,,preclose45,2.248499096989515,137.4817858320048,557.3299999999938,-524.4799999999875,199.70999999999856,95.07821416800004,-8.577811229700375,611438.03,23,OFF
2026-01-28,DGKC,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,1,OFF
2026-01-28,ENGROH,OFF,,first15,43.91904398983773,355.4690156690014,152.9850000000036,215.0449999999978,0.0,12.560984331000002,26.56932221510121,80937.33000000002,6,OFF
2026-01-28,ENGROH,OFF,,middle,-2.4129429891806145,-218.7143307149857,802.6800000000254,-880.470000000011,0.0,140.92433071500002,-9.71369323052006,906421.46,49,OFF
2026-01-28,ENGROH,OFF,,preclose45,14.41516054441322,229.45101154001028,294.0900000000257,-39.89000000001545,0.0,24.74898846,-2.506071994442253,159173.4,5,OFF
2026-01-28,ENGROH,OFF,,last15,-5.310952436228872,-55.593871071002994,39.48000000000229,-91.56000000000267,12.749999999997383,16.263871071,-8.746841975441463,104677.78,3,OFF
2026-01-28,HASCOL,OFF,,first15,-6.213630299106558,-119.96966699999987,87.50000000001812,-177.500000000018,0.0,29.969667,-9.193318658553308,193075.0,9,OFF
2026-01-28,HASCOL,OFF,,middle,8.1691851592383,1311.7484772629705,468.9999999999517,1092.3500000000186,0.0,249.601522737,6.802835729082508,1605727.4399999997,81,OFF
2026-01-28,HASCOL,OFF,,preclose45,-2.3827222610109025,-143.46121500798142,-407.159999999984,357.1600000000025,0.0,93.461215008,5.932008053154394,602089.54,31,OFF
2026-01-28,HASCOL,OFF,,last15,21.501307006048226,1040.5830162149875,245.1299999999827,506.1100000000092,364.6099999999957,75.266983785,10.45762454245458,483962.68,34,OFF
2026-01-28,HBL,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,HBL,OFF,,middle,9.93711854616306,1261.792030323032,836.7800000000288,622.3900000000035,0.0,197.37796967700012,4.901570990556263,1269776.5700000003,97,OFF
2026-01-28,HBL,OFF,,preclose45,-14.43232664602024,-421.4616353009904,-166.97000000000867,-130.37999999998078,-78.7600000000009,45.35163530099999,-4.464669119323326,292026.12,20,OFF
2026-01-28,HBL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,FFC,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,FFC,OFF,,middle,5.932872440638211,903.49397018504,1078.8800000000083,61.31000000003178,0.0,236.6960298150001,0.4025974952120827,1522860.94,69,OFF
2026-01-28,FFC,OFF,,preclose45,-0.1001400649634014,-3.78900103998113,403.19000000002006,-180.99000000000183,-167.19999999999936,58.78900104,-4.783411291387894,378370.14,10,OFF
2026-01-28,FFC,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,1,OFF
2026-01-28,FNEL,OFF,,first15,-15.024644492990404,-41.26518609999813,53.75000000000565,-90.75000000000378,0.0,4.2651861,-33.04205352266659,27465.0,3,OFF
2026-01-28,FNEL,OFF,,middle,6.764249141136631,567.6769059100045,396.11499999996784,302.0250000000367,0.0,130.46309409,3.59882941437804,839231.2199999997,116,OFF
2026-01-28,FNEL,OFF,,preclose45,16.841510037614402,421.6940140619958,211.04999999998927,249.57000000000653,0.0,38.925985938,9.967264224598663,250389.67,35,OFF
2026-01-28,FNEL,OFF,,last15,35.51480199410978,329.6283617610023,188.54500000000283,110.7249999999988,44.80000000000064,14.441638239,11.929727253411947,92814.36,16,OFF
2026-01-28,HUBC,OFF,,first15,11.758438391612604,656.595044797002,789.8249999999991,-46.47499999999718,0.0,86.75495520300002,-0.8322838080800848,558403.27,17,OFF
2026-01-28,HUBC,OFF,,middle,13.005631469326977,2179.1976497600144,2285.0750000000094,154.60500000000488,0.0,260.48235024000013,0.9226954028409464,1675580.0399999996,85,OFF
2026-01-28,HUBC,OFF,,preclose45,18.30397906963343,188.56878213400316,161.36500000000842,43.21499999999472,0.0,16.011217866000003,4.194790073640063,103020.65,2,OFF
2026-01-28,HUBC,OFF,,last15,18.403033207775145,101.39636985900404,97.45500000000472,1.094999999999004,11.40000000000029,8.553630141000001,0.1987380947712105,55097.64,3,OFF
2026-01-28,KEL,OFF,,first15,-1.5540000000000032,-3.619110600000008,33.27000000000224,-33.27000000000225,0.0,3.6191106,-14.285714285715253,23289.0,1,OFF
2026-01-28,KEL,OFF,,middle,-49.64491536894578,-292.2431843099967,7.500000000002796,-290.5799999999995,0.0,9.163184310000002,-49.36238133993936,58866.69,6,OFF
2026-01-28,KEL,OFF,,preclose45,30.61039381073774,74.49152592300129,1.623590151211829e-12,18.26999999999961,60.00000000000006,3.7784740770000007,7.507590803016192,24335.37,2,OFF
2026-01-28,KEL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,MEBL,OFF,,first15,31.667304712919357,98.43572665799874,45.5599999999971,57.70000000000164,0.0,4.824273342,18.562401517935285,31084.34,3,OFF
2026-01-28,MEBL,OFF,,middle,14.802063843754036,246.8632256059969,162.53499999999565,110.24500000000126,0.0,25.916774394,6.610354881529348,166776.22,8,OFF
2026-01-28,MEBL,OFF,,preclose45,15.94805641396951,115.96086987499852,115.19999999999754,14.400000000000546,-2.349999999999568,11.289130125000002,1.9804267819715904,72711.59999999999,5,OFF
2026-01-28,MEBL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,MLCF,OFF,,first15,49.024349766985125,356.50948369699483,-71.08500000000475,438.8749999999996,0.0,11.280516303,60.35060072138817,72720.9,5,OFF
2026-01-28,MLCF,OFF,,middle,6.850881823136473,755.5803787889829,528.2199999999896,398.68999999999335,0.0,171.329621211,3.614940449411868,1102895.07,88,OFF
2026-01-28,MLCF,OFF,,preclose45,19.10009138950137,89.20934524599845,2.410000000002526,94.04999999999592,0.0,7.250654754000001,20.13649568023372,46706.23999999999,4,OFF
2026-01-28,MLCF,OFF,,last15,2.1149401620382053,5.003148976001143,0.0,0.0,8.680000000001144,3.676851024,0.0,23656.22,2,OFF
2026-01-28,LUCK,OFF,,first15,17.58585265846082,112.28784987000196,98.30000000000564,23.91999999999632,0.0,9.93215013,3.746207591269382,63851.24,2,OFF
2026-01-28,LUCK,OFF,,middle,12.344336259825088,1204.806194379019,816.0750000000025,540.3750000000163,0.0,151.64380562099998,5.536633806768672,975999.17,65,OFF
2026-01-28,LUCK,OFF,,preclose45,9.01276789948168,127.32426437999976,126.99000000000774,26.489999999995348,-4.200000000003342,21.95573562,1.8751195839991883,141270.99,8,OFF
2026-01-28,LUCK,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,MARI,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,MARI,OFF,,middle,10.081903437507654,99.45150482900613,2.324999999996976,118.54500000000904,-6.099999999999909,15.318495171,12.01750788039212,98643.58,4,OFF
2026-01-28,MARI,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,MARI,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,NRL,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,NRL,OFF,,middle,-3.987444546632101,-783.5924816589581,1086.6850000000725,-1564.8350000000305,0.0,305.4424816589999,-7.9629309024494415,1965149.54,98,OFF
2026-01-28,NRL,OFF,,preclose45,-9.853725166504132,-1254.5429924619684,856.2900000000158,-1912.9299999999844,0.0,197.902992462,-15.024982480488422,1273166.21,42,OFF
2026-01-28,NRL,OFF,,last15,19.33362921842465,220.7269213750114,0.0,0.0,238.4500000000114,17.723078625,0.0,114167.35,7,OFF
2026-01-28,OGDC,OFF,,first15,-2.5437870634464432,-53.79753509000345,122.14999999998724,-143.0499999999907,0.0,32.897535090000005,-6.764041118560599,211486.0,7,OFF
2026-01-28,OGDC,OFF,,middle,-18.59874013275904,-164.8343102249982,109.97500000000542,-261.0250000000036,0.0,13.784310225,-29.45221863413508,88626.6,1,OFF
2026-01-28,OGDC,OFF,,preclose45,-60.95059642995759,-71.46670758500032,0.0,0.0,-69.65000000000032,1.816707585,0.0,11725.35,1,OFF
2026-01-28,OGDC,OFF,,last15,29.16650439758981,178.17234206399667,0.0,0.0,187.67999999999665,9.507657936,0.0,61088.0,4,OFF
2026-01-28,NBP,OFF,,first15,-8.88710147777903,-1525.7811907120551,887.119999999938,-2145.959999999993,0.0,266.94119071200004,-12.499409747182922,1716849.0699999998,13,OFF
2026-01-28,NBP,OFF,,middle,5.424058883871663,3126.658518787137,3115.22000000028,899.9299999998636,7.139999999993506,895.6314812129999,1.5611789013836348,5764425.84,66,OFF
2026-01-28,NBP,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,NBP,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,NCPL,OFF,,first15,10.2287094910913,3181.354041343031,6597.5149999999485,-2932.7049999999176,0.0,483.455958657,-9.429251531969166,3110220.35,126,OFF
2026-01-28,NCPL,OFF,,middle,-1.528853649715848,-770.6151321410985,5905.844999999902,-5893.295000000001,0.0,783.1651321409995,-11.691939586715051,5040476.779999999,228,OFF
2026-01-28,NCPL,OFF,,preclose45,7.028896526470214,1346.167985944977,3187.364999999988,-1543.6750000000109,0.0,297.522014055,-8.060161851109774,1915191.07,72,OFF
2026-01-28,NCPL,OFF,,last15,31.513357580402523,348.38665980301147,-42.52499999998818,505.5749999999968,-97.4399999999971,17.223340197000002,45.73184796375543,110552.06,2,OFF
2026-01-28,NML,OFF,,first15,9.053918132685135,302.9504746780101,186.8900000000168,168.0499999999933,0.0,51.989525322000006,5.022309154045094,334607.04,17,OFF
2026-01-28,NML,OFF,,middle,-4.922415989619361,-970.494183922973,816.3650000000123,-1480.494999999985,0.0,306.364183923,-7.5091766455447955,1971581.0,101,OFF
2026-01-28,NML,OFF,,preclose45,-2.429913976270316,-31.78925239799736,54.17999999999927,-49.77999999999673,-15.8599999999999,20.329252398,-3.8050947604652894,130824.6,9,OFF
2026-01-28,NML,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,1,OFF
2026-01-28,NPL,OFF,,first15,2.119964075225208,361.90412551597854,-175.50000000001592,802.7799999999944,0.0,265.37587448399995,4.702529317351317,1707123.8599999996,64,OFF
2026-01-28,NPL,OFF,,middle,-9.28443995510736,-4374.242481511979,4344.250000000015,-7986.329999999994,0.0,732.1624815119994,-16.951186784927078,4711369.24,218,OFF
2026-01-28,NPL,OFF,,preclose45,-9.15742777280938,-1070.3444344269865,-1163.6249999999643,275.0149999999779,0.0,181.734434427,2.352915489570628,1168826.5100000002,49,OFF
2026-01-28,NPL,OFF,,last15,7.941663283988148,96.32949281100414,24.98500000000155,83.36499999999911,6.820000000003489,18.840507189,6.872835518490712,121296.37,4,OFF
2026-01-28,PACE,OFF,,first15,10.654651983822031,93.50645109500032,-179.85000000000105,287.00000000000136,0.0,13.643548905,32.702397359196105,87761.15000000001,10,OFF
2026-01-28,PACE,OFF,,middle,-5.624459549582398,-558.2449280070063,641.2800000000009,-1045.1700000000071,0.0,154.35492800700004,-10.530353421076306,992530.7900000002,154,OFF
2026-01-28,PACE,OFF,,preclose45,-24.705965473173023,-431.0252642500022,100.14499999999953,-504.0450000000017,0.0,27.125264249999997,-28.89138850965968,174462.02,29,OFF
2026-01-28,PACE,OFF,,last15,-24.437112803989105,-647.6517910359985,439.9399999999915,-1088.8599999999906,42.4000000000006,41.131791036,-41.08472332823728,265027.95,48,OFF
2026-01-28,PAEL,OFF,,first15,-4.038289789140428,-46.51907922600316,212.1900000000018,-240.81000000000492,0.0,17.899079226,-20.90455314900863,115195.0,7,OFF
2026-01-28,PAEL,OFF,,middle,14.424740014653295,1141.4676000010145,236.0300000000332,1028.359999999981,0.0,122.92239999899998,12.995397890799014,791326.2900000002,46,OFF
2026-01-28,PAEL,OFF,,preclose45,15.285376994944215,131.53831172999247,-1.7099999999992548,9.689999999999287,136.91999999999246,13.36168827,1.1260240543837414,86055.0,6,OFF
2026-01-28,PAEL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PIOC,OFF,,first15,-42.96248695106628,-288.99490172399857,54.86000000001008,-333.38000000000864,0.0,10.474901724000002,-49.5608531994994,67266.8,1,OFF
2026-01-28,PIOC,OFF,,middle,-0.219494554287763,-98.52263556391596,7809.575000000096,-12087.975000000024,4879.200000000012,699.3226355640003,-26.93030560622133,4488614.12,111,OFF
2026-01-28,PIOC,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PIOC,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PPL,OFF,,first15,-26.72225202388681,-775.2526145909923,-123.86499999998672,-606.3050000000055,0.0,45.082614591,-20.898781517674216,290115.0,9,OFF
2026-01-28,PPL,OFF,,middle,13.260924886900058,1992.4572662270305,1474.8699999999976,751.1800000000325,0.0,233.59273377300005,4.999525824413327,1502502.4899999998,55,OFF
2026-01-28,PPL,OFF,,preclose45,17.603183589191616,327.0454639649983,98.52499999998446,257.3650000000138,0.0,28.844536035,13.852640820963686,185787.68,8,OFF
2026-01-28,PPL,OFF,,last15,2.4496698333588083,56.5678198859786,79.21499999999276,-81.13500000001255,94.3799999999984,35.892180114000006,-3.513551738960733,230920.18,6,OFF
2026-01-28,PSO,OFF,,first15,0.9595062891660436,17.45396535900887,47.5050000000104,-1.7550000000015302,0.0,28.296034641,-0.0964785653489745,181905.69,10,OFF
2026-01-28,PSO,OFF,,middle,8.811678409463367,654.6193158770029,529.2099999999643,240.82000000003853,0.0,115.410684123,3.2416220284065336,742899.6900000001,30,OFF
2026-01-28,PSO,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PSO,OFF,,last15,-3.722382749674692,-41.2690301680044,22.55999999999551,-32.899999999996794,-13.700000000003117,17.229030168,-2.967513216708271,110867.24,2,OFF
2026-01-28,PTC,OFF,,first15,4.692394051879212,135.94334807699266,-200.94999999997867,381.93999999997135,0.0,45.046651923000006,13.18352835594116,289710.0,9,OFF
2026-01-28,PTC,OFF,,middle,3.1455540567404734,427.1977876669914,1304.8499999999922,-816.5999999999974,150.0799999999968,211.13221233300007,-6.012810732850939,1358100.2900000005,77,OFF
2026-01-28,PTC,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PTC,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,PIAHCLA,OFF,,first15,3.9076123626276686,211.8119288280023,107.2549999999929,188.7850000000094,0.0,84.228071172,3.482800066835399,542049.49,57,OFF
2026-01-28,PIAHCLA,OFF,,middle,9.643583263570626,1144.254974665004,1551.3399999999997,-222.6299999999954,0.0,184.45502533500013,-1.876287182056808,1186545.4399999997,159,OFF
2026-01-28,PIAHCLA,OFF,,preclose45,-9.78381056343924,-431.9281645720136,279.64999999998633,-643.0499999999998,0.0,68.52816457200001,-14.566031805436134,441472.3300000001,66,OFF
2026-01-28,PIAHCLA,OFF,,last15,-4.234522843121661,-72.21692455199798,-7.979999999996156,34.419999999999305,-72.16000000000113,26.496924552000003,2.0182564843965265,170543.24,18,OFF
2026-01-28,PIBTL,OFF,,first15,-6.4158264462800245,-26.341920579996028,-14.939999999993477,-5.020000000002554,0.0,6.381920579999999,-1.222668964570501,41057.72,6,OFF
2026-01-28,PIBTL,OFF,,middle,-33.03056265467052,-1353.4008803250006,229.76999999999828,-1519.439999999999,0.0,63.730880325,-37.08284725510197,409742.0,43,OFF
2026-01-28,PIBTL,OFF,,preclose45,17.703326614046034,137.56400041099715,7.0799999999925625,142.5500000000046,0.0,12.065999589,18.344982708358348,77705.17,10,OFF
2026-01-28,PIBTL,OFF,,last15,-3.746799412720237,-96.25263916599631,-282.2549999999846,226.41499999998828,-0.4800000000000182,39.932639166,8.813593023335022,256892.96,20,OFF
2026-01-28,TOMCL,OFF,,first15,8.593489315635498,129.508404162007,162.04000000000684,-9.099999999999852,0.0,23.431595838,-0.6038276301702974,150705.26,14,OFF
2026-01-28,TOMCL,OFF,,middle,13.688918895728406,666.7416553110079,363.6650000000035,378.7450000000045,0.0,75.66834468900001,7.776039708729922,487066.7,61,OFF
2026-01-28,TOMCL,OFF,,preclose45,-9.72596818230846,-198.9340195079917,-343.1000000000048,175.9400000000131,0.0,31.774019508,8.601780862959615,204539.04,22,OFF
2026-01-28,TOMCL,OFF,,last15,34.477513007013805,475.8724255280074,345.17000000000144,118.99000000000552,33.20000000000047,21.487574472,8.620964469947655,138024.0,12,OFF
2026-01-28,TPL,OFF,,first15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,TPL,OFF,,middle,59.877529223774175,390.5346581640013,156.32999999999947,322.83000000000175,-78.47999999999988,10.145341836,49.49692006898288,65222.24,22,OFF
2026-01-28,TPL,OFF,,preclose45,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,TPL,OFF,,last15,,0.0,0.0,0.0,0.0,0.0,,0.0,0,OFF
2026-01-28,SYS,OFF,,first15,14.525156546203258,102.35125415000344,104.04500000000544,9.254999999997978,0.0,10.948745850000002,1.3134213640222137,70464.82,10,OFF
2026-01-28,SYS,OFF,,middle,2.830573417346129,226.49508007597757,990.5649999999864,-639.7050000000088,0.0,124.36491992399996,-7.994575278792023,800173.8400000004,103,OFF
2026-01-28,SYS,OFF,,preclose45,13.78216834560276,62.24233957399391,45.81999999999499,23.43999999999892,0.0,7.017660426000001,5.190261616642254,45161.5,3,OFF
2026-01-28,SYS,OFF,,last15,5.988791908350746,54.15132718000118,83.0600000000075,-8.620000000006087,-6.2400000000002365,14.048672820000002,-0.9533171011381064,90421.12,10,OFF
